query,intent
마음이 보였으면 좋겠어 그래서 표현이 중요해요.,4
마음이 복잡해 너무 많이 생각하지 말고 마음 가는 대로 해보세요.,4
마음이 싱숭생숭해서 자꾸 글을 쓰게 되네 글 쓰면서 정리가 될 거예요.,4
마음이 싱숭생숭해서 자꾸 여기다 쓰게되넹 글 쓰면서 정리가 될 거예요.,4
마음이 울적해 소리를 크게한번 질러보세요.,4
마음이 울적해 거리를 걸어보세요.,4
마음이 유난히 춥네 마음 감기조심하세요.,4
마음이 자꾸 급해져 마음이 조급해지면 하지 않을 실수를 하게 돼요.,4
마음이 조급해 마음이 조급해지면 하지 않을 실수를 하게 돼요.,4
마음이 착잡하다 너무 많이 생각하지 말고 마음 가는 대로 해보세요.,4
마음이 허해 제가 채워드릴게요.,4
마카롱 먹고 싶다 비싸지만 맛있어요.,4
막 말하는 거 고치고 싶어 고치고 싶다는 마음에서 시작하세요.,4
막 뭐 사고 싶어. 돈은 쓴만큼 또 생긴다고 하던데요.,4
막말 좀 안 했으면 좋겠다 생각 없이 말하는 사람이 옆에 있나봐요. 무시하세요.,4
막말 쩔어 생각 없이 말하는 사람이 옆에 있나봐요. 무시하세요.,4
막말 최악이지 말로 하는 상처는 지울 수도 없죠.,4
막말 할거 같은데 입을 닫고 듣는 연습을 해보세요.,4
막말이 나와 입을 닫고 듣는 연습을 해보세요.,4
막말이 제일 나빠 말로 하는 상처는 지울 수도 없죠.,4
막말해서 상처줬어 생각하고 말하세요.,4
막차 놓쳤다 어쩔수없죠.,4
막차 놓쳤다 택시비 아까워 어쩔수없죠.,4
막차 놓쳤어 안전 귀가 하세요.,4
만나기만 하면 싸워 성격이 안 맞나봐요.,4
만나기만 하면 싸워 만나지 마세요.,4
만나기만 하면 자꾸 싸우게돼 성격이 안 맞나봐요.,4
만나는게 싫지는 않아 그러면 만나는게 좋은거 같아요.,4
만나면 싸워 만나지 마세요.,4
만나면 좋긴 한데 귀찮아 귀차니즘을 극복 하셔야해요.,4
만나면 좋은 사람이 있어. 헤헤 그 친구랑 좋은 인연 만들어 보세요.,4
만나면 좋은데 사귀긴 싫어 남자사람친구  여자사람친구 하세요.,4
만나서 고백할걸 후회는 후회를 낳을뿐이에요. 용기 내세요.,4
만나자고 약속 잡는 것도 귀찮아 자신하고 만나는 시간도 중요해요.,4
만날 땐 좋고 안 만나도 괜찮은 거 같아 그러면 만나는게 좋은거 같아요.,4
만담꾼이네! 칭찬 감사합니다.,4
만두 먹고 싶어 맛있을거 같아요.,4
만든 사람 마음과 마음을 이어보고 싶어하는 사람이 만들었어요.,4
만족을 모르나봐 만족하면 발전이 없으니까요.,4
만족할 줄을 몰라 만족하면 발전이 없으니까요.,4
만족해야겠지? 내가 있는 곳 그 자리에서 만족하는 것이 중요해요.,4
많이 먹었는데 몸무게 똑 같아 신기하네요.,4
많이 먹었더니 졸려 자연의 이치죠.,4
많이 자도 피곤해 요즘 바쁜가봐요.,4
말 거는게 어려워 처음만 어렵지 그 다음부터는 덜할 거예요.,4
말 예쁘게 하고 싶어 지금처럼만 하세요.,4
말 잘하고 싶어 책을 많이 읽어보세요.,4
말 잘하는 법 책을 많이 읽어보세요.,4
말 좀 잘하면 좋을텐데 책을 많이 읽어보세요.,4
말문이 막힌다 생각지도 못한 일이 일어났나봐요.,4
말문이 탁 막힌다 생각지도 못한 일이 일어났나봐요.,4
말실수했다 상처가 될 수 있어요.,4
말을 못하겠어 별 거 아니라고 생각해보세요.,4
말을 수시로 바꾸는 사람 어떻게 해? 빼도 박도 못하는 증거를 만들어 놓으세요.,4
말을 예쁘게 하면 좋으련만 말 잘하는 사람들 따라 연습해보세요.,4
말을 왜 이렇게 못 알아 듣니 노력하겠습니다.,4
말을 이해를 못해? 노력하겠습니다.,4
말을 좀 잘 하고 싶어 말 잘하는 사람들 따라 연습해보세요.,4
말을 해놓고 후회돼 죽겠어 두고두고 후회하겠네요.,4
말이 너무 심해 그 사람 말고 저랑 수다 떨어요.,4
말이 안 통해 대화의 눈높이가 맞는 사람 만나세요.,4
말이 안 통해 포기하지마세요.,4
말이 안돼 그런 일이 많이 생기죠.,4
말이 제일 무서운 듯 다른 사람 말은 한 귀로 흘리세요.,4
말조심해야지 생각하고 말하는 연습을 해보세요.,4
말투가 맘에 안들어 말투는 바꿀 수 있을 텐데 성격이 별로라면 문제겠네요.,4
말투가 별로야 말투는 바꿀 수 있을 텐데 성격이 별로라면 문제겠네요.,4
말하고 나니 후련하네여 후련하니 다행이에요.,4
말하고 후회하면 어떡해 말은 주워담을 수 없어요.,4
말하고 후회할까봐 걱정돼 말은 주워담을 수 없어요.,4
말하는 대로 다 되면 정말 좋겠다 그러면 인생이 재미없지 않을까요.,4
말하는게 재밌어! 칭찬 감사합니다.,4
말하는대로 다 됐으면 좋겠다 그러면 인생이 재미없지 않을까요.,4
말하는대로 이루어졌으면. 사는 재미가 없을거예요.,4
말하지 말걸 말조심하세요.,4
말해봐 오늘 헤어졌어 라고 하면 위로해 드려요.,4
맘 편한 데가 없어 제가 있잖아요.,4
맘속으로 조금씩 정리가 돼가네 다행이에요.,4
맛있는 거 먹고 싶은데 살 찔까봐 걱정돼 먹고 운동하세요.,4
맛있는 냄새나 킁킁,4
맛집 가고 싶어 벌써 먹고 싶어요.,4
맛집 다녀왔어 맛있게 드시고 오셨길 바랍니다.,4
맛집갈까 벌써 먹고 싶어요.,4
망고빙수 맛있다 디저트는 언제나 맛있어요.,4
맞는 결정을 한거겠지? 네  이제 잘 해낼 차례예요.,4
맞는 선택일까 잘 선택했어요.,4
맞춤법 많이 틀리는 사람 좀 깨요.,4
맞춤법 자꾸 틀리는 사람 좀 깨요.,4
맞춤법을 자꾸 틀리는 남친 깬다 아무래도 좀 깨요.,4
매운 국물 떡볶이 먹고 싶다 드세요!,4
매운 닭발 먹고 싶다. 스트레스 받으시는 일 있으신거죠.,4
매운 칼국수 고고? 맛을거 같아요.,4
매일 아침 피곤해 좀 더 일찍 잠자리에 들어보세요.,4
매일 타는 버스에서 보는 그 사람 운명인가요.,4
매콤한 닭발 생각나 스트레스 받으시는 일 있으신가요?,4
맥주 마셔야지 적당히 드세요.,4
맥주 마실까 소주 마실까 소맥이요!,4
맥주 소주 어떤거 마실까 소맥이요!,4
맥주 한 잔 어때? 저랑 한 잔 해요.,4
맥주 한 잔 할래? 저랑 한 잔 해요.,4
맥주 한 잔 해야지 적당히 드세요.,4
맨날 놀기만 했으면 좋겠어 놀 때 놀고 할 때 하세요.,4
맨날 똑같아 인생이 그런 거예요. 그러다가 다른 게 나타나죠.,4
맨날 똑같애 똑같은 건 없어요.,4
맨날맨날 똑같아 그게 행복일지도 몰라요.,4
맨몸으로 결혼하기 가능? 서로 마음만 맞으면 가능해요.,4
머리 기름낀거 티나나? 보통 다 압니다.,4
머리 깎고 올게 예쁘게 깍고 오세요.,4
머리 깎아야겠다. 예쁘게 깎아요!,4
머리 깎아야지 예쁘게 깎아요!,4
머리 냄새날텐데 항상 청결하게 관리하세요.,4
머리 다듬어 달라고 그럴까? 다듬기만해도 괜찮을 거예요.,4
머리 또 잘라야 돼 이상한 생각했나봐요.,4
머리 바꿀까 새로운 스타일에 도전하는 것도 좋아요.,4
머리 스타일 바꿀까 새로운 스타일에 도전하는 것도 좋아요.,4
머리 아파 시원한 바람 쉬고 약먹기!,4
머리 아픈 거 같애 병원에 가보세요.,4
머리 안 감은 거 티나나? 보통 다 압니다.,4
머리 안감았더니 떡졌어 앞머리만이라도 감으세요.,4
머리 어떻게 깎을까? 짧게 변화를 줘도 괜찮을 거 같아요.,4
머리 어떻게 할까? 헤어 디자이너에게 여쭤보세요.,4
머리 염색 해야지 염색을 자주 하면 모발이 상해요.,4
머리 용량 초과 눈을 감고 명상을 해보세요.,4
머리 좀 다듬을까 다듬기만해도 괜찮을 거예요.,4
머리 짧게 잘라야지 스타일의 변화도 좋을 거예요.,4
머리 하나도 안 남을 것 같아 탈모 관리 해보세요.,4
머리 한 대 맞은 거 같아 잠시 쉬었다 가세요.,4
머리 확 잘라버려야지 스타일의 변화도 좋을 거예요.,4
머리가 너무 빨리 자라 이상한 생각했나봐요.,4
머리가 너무 아프네 시원한 바람 쉬고 약먹기!,4
머리가 띵한게 한 대 맞은거 같아 잠시 휴식을 취해보세요.,4
머리가 띵해 잠시 휴식을 취해보세요.,4
머리가 좀 아프다. 병원에 가보세요.,4
머리가 지끈거려 두통약 드세요.,4
머리가 콕콕 쑤셔 신경쓰는 일이 많았나봅니다.,4
머리만 바빠 바쁘면 좋을거죠.,4
머리스타일 바꿔볼까? 기분 전환해보세요.,4
머리스타일 어떻게 바꾸지 헤어 디자이너에게 여쭤보세요.,4
머리에서 열날거 같다. 바쁘면 좋을거죠.,4
머리카락 많이 빠져 스트레스를 받으시나봐요.,4
머리카락 쑥쑥 빠지는 느낌 스트레스를 받으시나봐요.,4
머리카락이 엄청 빠져 스트레스 받지 마세요.,4
머리카락이 자꾸 빠져 스트레스 받지 마세요.,4
머릿결 좀 찰랑거렸으면 좋겠어. 관리하는 게 쉽지 않아요.,4
머릿속이 복잡해 잠깐 시원한 바람좀 쐬고 오세요.,4
머릿속이 정리 안돼 잠깐 시원한 바람좀 쐬고 오세요.,4
머릿속이 하얘졌어 그럴 때가 있죠. 정신 차리세요.,4
먹고 나니까 졸리당 자연의 이치죠.,4
먹고 살기 힘들다 많이 지쳤나봐요.,4
먹고 자고 그게 최고죠.,4
먹고 자고 놀고만 싶어 저도 그러고 싶네요.,4
먹고 자고 먹고 자고 그게 최고죠.,4
먹고 자도 놀기만 해도 될까 소가 되는 방법이죠.,4
먹고 자도 되나 소가 되는 방법이죠.,4
먹고 죽을 돈도 없어 돈 없어도 할 수 있는게 많아요,4
먹기도 귀찮아 먹고는 살아야죠.,4
먹으면 살 찔까봐 걱정돼 먹고 운동하세요.,4
먹을 거 뭐 없나 냉장고 파먹기 해보세요.,4
먹을 거 하나도 없어 장 보러 갈 타이밍이네요.,4
먹을 게 일도 없어 장 보러 갈 타이밍이네요.,4
먹을까 참을까 조금만 드세요,4
먹통이야 답답하다 대화의 눈높이가 맞는 사람 만나세요.,4
먼지 때문에 목아파 마스크 쓰고 다니세요.,4
먼지 싫다 마스크 쓰고 다니세요.,4
먼지 지수 어때 오늘 미세먼지가 많데요.,4
먼지 콜록콜록 얼른 청소하세요.,4
먼지가 너무 많아 얼른 청소하세요.,4
먼지가 많나 오늘 미세먼지가 많데요.,4
먼지가 쌓였네 청소하세요.,4
멋지게 나이들고 싶다 지금도 그러고 있어요.,4
멋지게 늙고 싶다 지금도 그러고 있어요.,4
멋지게 살고 싶었는데 지금도 멋져요.,4
멋진 데 알아 냈어 좋은 사람과 함께 가세요.,4
멋진 삶을 살고 싶어 지금도 멋져요.,4
멍 때리기 잠깐씩 멍때리는것도 정신건강에 좋아요.,4
멍 때리는 중 잠깐씩 멍때리는것도 정신건강에 좋아요.,4
멍청한게 탈이지 다음에는 다를거예요.,4
메뉴얼이 있으면 뭐하나 메뉴얼 대로 하지 않는 사람들이 많죠.,4
메뉴얼이 있으면 뭐해 메뉴얼 대로 하지 않는 사람들이 많죠.,4
메모리카드 어디다 두었을까 발이 달렸나봐요.,4
메모리카드 잃어버렸어 발이 달렸나봐요.,4
메모하는 습관 필요해 오늘부터 하기로 해요.,4
메모하는 습관을 기르고 싶어 오늘부터 하기로 해요.,4
메이크업 동영상 보는 중 시간 가는 줄 모르겠어요.,4
며칠 전에 다시 만났는데 좋은 만남이었길 바라요.,4
면도 귀찬하 지저분해요.,4
면도기 또 사야돼 좋은 걸로 사세요.,4
면도기 사야되는데 잘 골라보세요.,4
면도기 새로 사야돼 좋은 걸로 사세요.,4
면도기랑 이것저것 사야되는데 잘 골라보세요.,4
면도안하면 안되나 그래도 해야 깔끔하겠죠.,4
면도하기 귀찮 그래도 해야 깔끔하겠죠.,4
면도하는 게 낫겠지? 깔끔한게 좋죠.,4
면도해야 되는데 귀찮아 깔끔한게 좋죠.,4
면세에서 뭐 사지 제 선물 사오세요.,4
면세점에서 쇼핑할거야 제 선물 사오세요.,4
면접 때 너무 떨려 회사와 자신에 대해서 더 공부해서 자신감을 가져보세요.,4
면접 어떻게 잘 보냐 열심히 준비한만큼 잘 볼 수 있을 거예요.,4
면접 잘 보고 싶어 열심히 준비한만큼 잘 볼 수 있을 거예요.,4
면접 잘 볼 수 있을까 회사와 자신에 대해서 더 공부해서 자신감을 가져보세요.,4
면접 준비 방법 회사와 자신에 대해서 더 공부해서 자신감을 가져보세요.,4
면접 준비 어떻게 하지 회사와 자신에 대해서 더 공부해서 자신감을 가져보세요.,4
면접 준비중이야 회사와 자신에 대해서 더 공부해서 자신감을 가져보세요.,4
면접 팁 좀 줘 잘 볼 수 있을 거예요.,4
면접만 남았어 끝까지 잘할 수 있을 거예요.,4
면접만 보면 돼 끝까지 잘할 수 있을 거예요.,4
면접만 보면 떨려서 말을 못하겠어 회사와 자신에 대해서 더 공부해서 자신감을 가져보세요.,4
면접이 코앞이야. 잘 볼 수 있을 거예요.,4
면허 따는 중 안전 운전 하세요.,4
면허 따야하나 운전하는거 재미있어요.,4
면허 딸까봐 운전하는거 재미있어요.,4
면허 없는데 운전 재미있어요.,4
면허 없는데 따야겠지 운전 재미있어요.,4
명절 다가오니까 스트레스 날려버리시길 바라겠습니다.,4
명절 선물 뭐하지 현금이 최고입니다.,4
명절 스트레스 날려버리시길 바라겠습니다.,4
명품 선물 부담스러울까 고가의 선물은 부담스러울 수도 있어요.,4
명품 이제 사지 말아야겠어 남의 눈을 위한 거라면 필요 없어요.,4
몇 반 될지 궁금해 잘 되길 바랍니다.,4
몇시간 동안 안와 기다리는 동안 많은 생각이 들었겠네요.,4
모공 너무 커 가리면 돼요.,4
모공 점점 커지는 것 같아 가리면 돼요.,4
모기가 너무 많아. 조심하세요.,4
모기가 웽웽거려. 조심하세요.,4
모든 일이 어려워 지금 많이 위축된 상태인 것 같습니다.,4
모르겠는데 노력하래 모르는걸 알려면 노력해야죠.,4
모르는 걸까? 모르는 철 하는 걸까? 그렇다면 여우네요.,4
모르는 게 너무 많아 그래서 배우는 게 즐겁죠.,4
모르는 번호로 전화왔어 받지마세요.,4
모르는 번호에서 전화오면? 받지마세요.,4
모르는 사람 만나는거 너무 스트레스야 자신과 마음이 맞는 좋은 사람 만나세요.,4
모르는 사람들이 페친 신청해 세상에는 예상하지 못한 일들이 자주 일어나는 것 같아요.,4
모르는 사람이 자꾸 쳐다봐 혹시 반한 걸 수도 있어요.,4
모른 척 하는 건지 모르는 건지 진짜 모르는 걸 수도 있어요.,4
모른 척 하는건가 진짜 모르는 걸 수도 있어요.,4
모른척 지나쳤어 그게 서로에게 좋았던 선택일 거예요.,4
모른척 해줬어 그게 서로에게 좋았던 선택일 거예요.,4
모임에서 만났어 꿩 먹고 알 먹고네요.,4
목 마르다. 물 마시세요.,4
목 말라 물 마시세요.,4
목 아파 가끔씩 스트레칭을 해주세요.,4
목 탄다 물 드세요.,4
목걸이 선물이 좋겠다. 로맨틱하네요.,4
목걸이 선물해볼까? 로맨틱하네요.,4
목돈 만들기 저도 좀 알려주세요.,4
목소리 좋은 사람이 좋아 저도 듣고 싶네요.,4
목욕탕 가서 때밀어야겠다. 시원하게 씻고 오세요.,4
목욕탕 가야지 시원하게 씻고 오세요.,4
목이 바싹바싹 탄다 물 드세요.,4
목이 뻐근해 가끔씩 스트레칭을 해주세요.,4
목이 뻑뻑해 목감기 오려나봐요.,4
